model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,best_epoch,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.5437808833562914,0.5612460959594717,0.5369034282869234,0.9021009502222997,0.13946360153256704,0.1891891891891892,0.1104368932038835,0.9480981651800157,0.9333030027297543,0.9633699633699634
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.41645523740485685,0.5199249311462624,0.5046367457134917,0.5720108695652174,0.1151685393258427,0.4606741573033708,0.06581059390048154,0.717741935483871,0.579175704989154,0.9434628975265018
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.47390151515151513,0.4904920098516524,0.49612296599970324,0.7337461300309598,0.10416666666666667,0.20361990950226244,0.06998444790046657,0.8436363636363636,0.7773641102010425,0.9222614840989399
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,14692,,0.48692077310861837,0.5826956155906677,0.5567531019863677,0.5090060040026685,0.5933701657458563,0.45469940728196445,0.8537360890302067,0.38047138047138046,0.710691823899371,0.2597701149425287
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,14692,,0.8083472042937699,0.834541205586557,0.7876915899252619,0.9103578154425612,0.6685236768802229,0.7339449541284404,0.6138107416879796,0.948170731707317,0.9351374570446735,0.9615724381625441
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,ibereval,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14692,,0.3828019486783716,0.8055172413793104,0.5017667844522968,0.6115702479338843,0.007042253521126761,1.0,0.0035335689045936395,0.7585616438356164,0.6110344827586207,1.0
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,,0.36507936507936506,0.424500370096225,0.4897342995169082,0.527,0.044444444444444446,0.3142857142857143,0.02391304347826087,0.6857142857142857,0.5347150259067357,0.9555555555555556
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,,0.45255004554264233,0.6238656987295825,0.5091783216783217,0.7441860465116279,0.052980132450331126,0.5,0.027972027972027972,0.8521199586349535,0.7477313974591652,0.9903846153846154
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,,0.5274497043350461,0.6374082825100638,0.5232671288963298,0.924592450527417,0.09424083769633508,0.3435114503816794,0.05461165048543689,0.9606585709737572,0.931305114638448,0.9919226073072227
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,,0.3657906074967686,0.288383152173913,0.5,0.576766304347826,0.0,0.0,0.0,0.7315812149935372,0.576766304347826,1.0
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,,0.4421712357471416,0.4372461702885643,0.48789972467837933,0.7512899896800825,0.026917900403768506,0.1,0.015552099533437015,0.8574245710905147,0.7744923405771286,0.9602473498233216
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-immigrant,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,,0.5104206925938295,0.5965706559087156,0.571389543701917,0.5270180120080054,0.6005633802816901,0.4650959860383944,0.8473767885532592,0.42027800490596895,0.7280453257790368,0.29540229885057473
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,waseem-racism,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,,0.7938136964241782,0.8292586663263211,0.7681146240951442,0.9058380414312618,0.6418338108882522,0.7296416938110749,0.5728900255754475,0.9457935819601041,0.9288756388415673,0.963339222614841
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,18509,,0.6892386344124767,0.857258064516129,0.6872791519434629,0.756198347107438,0.5449871465295629,1.0,0.3745583038869258,0.8334901222953904,0.714516129032258,1.0
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,evalita,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.5122884084194184,0.5704521358352311,0.5452093397745572,0.569,0.34597875569044007,0.5728643216080402,0.24782608695652175,0.6785980611483967,0.568039950062422,0.8425925925925926
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,davidson,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.5459491112412399,0.7799454828660436,0.560423951048951,0.7692307692307693,0.2275449101796407,0.7916666666666666,0.13286713286713286,0.8643533123028391,0.7682242990654206,0.9879807692307693
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,founta_hateful_57k,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.55578533001464,0.6722670038459513,0.5409976920432484,0.9252898613895911,0.1506442021803766,0.41081081081081083,0.09223300970873786,0.9609264578489035,0.9337231968810916,0.989762374377759
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-women,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.5992674164935794,0.6465235782708241,0.6079260465054723,0.6460597826086957,0.46233230134158926,0.6473988439306358,0.3595505617977528,0.7362025316455696,0.6456483126110124,0.856301531213192
GroNLP/hateBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.4673555318375342,0.5105140908585478,0.5023383103715467,0.7581699346405228,0.07378129117259552,0.2413793103448276,0.04354587869362364,0.8609297725024728,0.779648871372268,0.9611307420494699
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,davidson,davidson,IN_TRAINING,8,8,1e-05,32,4293,4293,,0.8969691653629684,0.92409288549705,0.876693618881119,0.9257602862254025,0.8425047438330171,0.921161825726141,0.7762237762237763,0.9514335868929198,0.927023945267959,0.9771634615384616
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,founta_hateful_57k,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.6848050426993321,0.8528177814444997,0.6325880575320455,0.9415046639351408,0.40035746201966044,0.7593220338983051,0.27184466019417475,0.9692526233790038,0.9463135289906943,0.9933314548699164
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,ibereval,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.5198412698412699,0.7375311895483474,0.5675805023570419,0.6584022038567493,0.2619047619047619,0.8301886792452831,0.15547703180212014,0.7777777777777778,0.6448736998514116,0.9796839729119639
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,hateval-immigrant,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.3898299777687322,0.5917232021709633,0.506176561957495,0.5837224816544363,0.045871559633027525,0.6,0.02384737678855326,0.7337883959044369,0.5834464043419267,0.9885057471264368
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,hateval-women,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.6521424470180763,0.6654941294804426,0.666422776678067,0.6521739130434783,0.6488340192043895,0.5664670658682635,0.7592295345104334,0.6554508748317631,0.7645211930926217,0.5736160188457008
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,waseem-racism,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.513670944815543,0.5712598788046359,0.5209624908497736,0.8361581920903954,0.11764705882352941,0.28431372549019607,0.0741687979539642,0.9096948308075565,0.8582060321190756,0.967756183745583
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,evalita,davidson,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4293,4293,,0.6189521387584769,0.6228486942653997,0.6190821256038648,0.626,0.5671296296296297,0.6064356435643564,0.532608695652174,0.670774647887324,0.639261744966443,0.7055555555555556
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,waseem-sexism,davidson,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4293,4293,,0.5141293742342192,0.6371924008670151,0.5325220229819365,0.7774337805297558,0.15645371577574968,0.4838709677419355,0.09331259720062209,0.8718050326926887,0.7905138339920948,0.9717314487632509
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,davidson,founta_hateful_57k,TRAINING_PASSED,8,2,1e-05,32,44048,48341,,0.8966975592107094,0.9253692623321481,0.8755463286713286,0.9257602862254025,0.8419047619047619,0.9246861924686193,0.7727272727272727,0.9514903565166569,0.926052332195677,0.9783653846153846
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,founta_hateful_57k,founta_hateful_57k,IN_TRAINING,8,2,1e-05,32,44048,48341,,0.6849511025099662,0.8625650484157829,0.6317501579824208,0.9420277220817714,0.4003606853020739,0.7789473684210526,0.26941747572815533,0.9695415197178583,0.9461827284105131,0.9940828402366864
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,ibereval,founta_hateful_57k,ZERO_SHOT,8,2,1e-05,32,44048,48341,,0.5139417051407025,0.7332461873638344,0.5640469334524484,0.6556473829201102,0.25149700598802394,0.8235294117647058,0.14840989399293286,0.776386404293381,0.642962962962963,0.9796839729119639
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-immigrant,founta_hateful_57k,ZERO_SHOT,8,2,1e-05,32,44048,48341,,0.3898299777687322,0.5917232021709633,0.506176561957495,0.5837224816544363,0.045871559633027525,0.6,0.02384737678855326,0.7337883959044369,0.5834464043419267,0.9885057471264368
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-women,founta_hateful_57k,ZERO_SHOT,8,2,1e-05,32,44048,48341,,0.6520653633152179,0.6635332046498305,0.6651409362728694,0.6521739130434783,0.6459197786998617,0.5674362089914945,0.7495987158908507,0.6582109479305741,0.7596302003081664,0.5806831566548881
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-racism,founta_hateful_57k,ZERO_SHOT,8,2,1e-05,32,44048,48341,,0.5123520182025724,0.5718755237722778,0.5203462626408683,0.8369114877589454,0.11451942740286299,0.2857142857142857,0.07161125319693094,0.9101846090022817,0.8580367618302699,0.9690812720848057
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,evalita,founta_hateful_57k,ZERO_SHOT_not_in_training_stream,8,2,1e-05,32,44048,48341,,0.6185230518155855,0.6229166666666667,0.6187600644122383,0.626,0.5651162790697675,0.6075,0.5282608695652173,0.6719298245614035,0.6383333333333333,0.7092592592592593
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-sexism,founta_hateful_57k,ZERO_SHOT_not_in_training_stream,8,2,1e-05,32,44048,48341,,0.5065492679066086,0.6252136752136752,0.5280772411784425,0.7757137942896457,0.14210526315789473,0.46153846153846156,0.08398133748055987,0.8709932726553226,0.7888888888888889,0.9721731448763251
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,davidson,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,52158,,0.8966975592107094,0.9253692623321481,0.8755463286713286,0.9257602862254025,0.8419047619047619,0.9246861924686193,0.7727272727272727,0.9514903565166569,0.926052332195677,0.9783653846153846
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,founta_hateful_57k,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,52158,,0.6849511025099662,0.8625650484157829,0.6317501579824208,0.9420277220817714,0.4003606853020739,0.7789473684210526,0.26941747572815533,0.9695415197178583,0.9461827284105131,0.9940828402366864
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,52158,,0.5139417051407025,0.7332461873638344,0.5640469334524484,0.6556473829201102,0.25149700598802394,0.8235294117647058,0.14840989399293286,0.776386404293381,0.642962962962963,0.9796839729119639
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,hateval-immigrant,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,52158,,0.3898299777687322,0.5917232021709633,0.506176561957495,0.5837224816544363,0.045871559633027525,0.6,0.02384737678855326,0.7337883959044369,0.5834464043419267,0.9885057471264368
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,hateval-women,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,52158,,0.6520653633152179,0.6635332046498305,0.6651409362728694,0.6521739130434783,0.6459197786998617,0.5674362089914945,0.7495987158908507,0.6582109479305741,0.7596302003081664,0.5806831566548881
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,waseem-racism,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,52158,,0.5123520182025724,0.5718755237722778,0.5203462626408683,0.8369114877589454,0.11451942740286299,0.2857142857142857,0.07161125319693094,0.9101846090022817,0.8580367618302699,0.9690812720848057
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,evalita,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,52158,,0.6185230518155855,0.6229166666666667,0.6187600644122383,0.626,0.5651162790697675,0.6075,0.5282608695652173,0.6719298245614035,0.6383333333333333,0.7092592592592593
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,52158,,0.5065492679066086,0.6252136752136752,0.5280772411784425,0.7757137942896457,0.14210526315789473,0.46153846153846156,0.08398133748055987,0.8709932726553226,0.7888888888888889,0.9721731448763251
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,davidson,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,56658,,0.8966975592107094,0.9253692623321481,0.8755463286713286,0.9257602862254025,0.8419047619047619,0.9246861924686193,0.7727272727272727,0.9514903565166569,0.926052332195677,0.9783653846153846
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,founta_hateful_57k,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,56658,,0.6849511025099662,0.8625650484157829,0.6317501579824208,0.9420277220817714,0.4003606853020739,0.7789473684210526,0.26941747572815533,0.9695415197178583,0.9461827284105131,0.9940828402366864
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,ibereval,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,56658,,0.5139417051407025,0.7332461873638344,0.5640469334524484,0.6556473829201102,0.25149700598802394,0.8235294117647058,0.14840989399293286,0.776386404293381,0.642962962962963,0.9796839729119639
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,56658,,0.3898299777687322,0.5917232021709633,0.506176561957495,0.5837224816544363,0.045871559633027525,0.6,0.02384737678855326,0.7337883959044369,0.5834464043419267,0.9885057471264368
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,hateval-women,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,56658,,0.6520653633152179,0.6635332046498305,0.6651409362728694,0.6521739130434783,0.6459197786998617,0.5674362089914945,0.7495987158908507,0.6582109479305741,0.7596302003081664,0.5806831566548881
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,waseem-racism,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,56658,,0.5123520182025724,0.5718755237722778,0.5203462626408683,0.8369114877589454,0.11451942740286299,0.2857142857142857,0.07161125319693094,0.9101846090022817,0.8580367618302699,0.9690812720848057
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,evalita,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,56658,,0.6185230518155855,0.6229166666666667,0.6187600644122383,0.626,0.5651162790697675,0.6075,0.5282608695652173,0.6719298245614035,0.6383333333333333,0.7092592592592593
GroNLP/hateBERT,GO,109483778,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,56658,,0.5065492679066086,0.6252136752136752,0.5280772411784425,0.7757137942896457,0.14210526315789473,0.46153846153846156,0.08398133748055987,0.8709932726553226,0.7888888888888889,0.9721731448763251
